Region,Country ISO-3 Code,Country,Year,Dimension,Dimension Value,Dimension Value Order,Anthropometric Indicator,Indicator Description,Prevalence Estimate %,Under-Five Population (million),Country Avg
Americas,MEX,Mexico,2006,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting,Wasting prevalence in children aged < 5 years (%),2.4535839,2422864.0,2.0182392
Americas,MEX,Mexico,2006,Economic status (wealth quintile),Quintile 2,2,Wasting,Wasting prevalence in children aged < 5 years (%),2.1702879999999998,2158884.0,2.0182392
Americas,MEX,Mexico,2006,Economic status (wealth quintile),Quintile 3,3,Wasting,Wasting prevalence in children aged < 5 years (%),1.6091928,1891818.0,2.0182392
Americas,MEX,Mexico,2006,Economic status (wealth quintile),Quintile 4,4,Wasting,Wasting prevalence in children aged < 5 years (%),2.5075205,1690395.0,2.0182392
Americas,MEX,Mexico,2006,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting,Wasting prevalence in children aged < 5 years (%),0.8762584,1207977.0,2.0182392
Americas,MEX,Mexico,2006,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.8265011999999999,2422864.0,0.4440497
Americas,MEX,Mexico,2006,Economic status (wealth quintile),Quintile 2,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.305065,2158884.0,0.4440497
Americas,MEX,Mexico,2006,Economic status (wealth quintile),Quintile 3,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.40141279999999996,1891818.0,0.4440497
Americas,MEX,Mexico,2006,Economic status (wealth quintile),Quintile 4,4,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.2369269,1690395.0,0.4440497
Americas,MEX,Mexico,2006,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.2923069,1207977.0,0.4440497
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 1 (poorest),1,Overweight,Overweight prevalence in children aged < 5 years (%),7.9321831,2163367.5,9.000968199999999
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 2,2,Overweight,Overweight prevalence in children aged < 5 years (%),7.7778749,2115618.5,9.000968199999999
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 3,3,Overweight,Overweight prevalence in children aged < 5 years (%),10.010036099999999,2176049.0,9.000968199999999
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 4,4,Overweight,Overweight prevalence in children aged < 5 years (%),8.2079589,2342884.25,9.000968199999999
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 5 (richest),5,Overweight,Overweight prevalence in children aged < 5 years (%),11.2966381,1987184.0,9.000968199999999
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 1 (poorest),1,Stunting,Stunting prevalence in children aged < 5 years (%),25.586584199999997,2161490.0,13.6371031
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 2,2,Stunting,Stunting prevalence in children aged < 5 years (%),15.471841399999999,2109628.5,13.6371031
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 3,3,Stunting,Stunting prevalence in children aged < 5 years (%),11.6781846,2171970.75,13.6371031
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 4,4,Stunting,Stunting prevalence in children aged < 5 years (%),7.6149686999999995,2329000.0,13.6371031
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 5 (richest),5,Stunting,Stunting prevalence in children aged < 5 years (%),7.8571691999999995,1975634.875,13.6371031
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 1 (poorest),1,Underweight,Underweight prevalence in children aged < 5 years (%),5.990162499999999,2161490.0,2.8219654999999997
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 2,2,Underweight,Underweight prevalence in children aged < 5 years (%),3.3138707,2109628.5,2.8219654999999997
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 3,3,Underweight,Underweight prevalence in children aged < 5 years (%),1.5236961999999998,2171970.75,2.8219654999999997
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 4,4,Underweight,Underweight prevalence in children aged < 5 years (%),1.4659871,2329000.0,2.8219654999999997
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 5 (richest),5,Underweight,Underweight prevalence in children aged < 5 years (%),1.8562569999999998,1975634.875,2.8219654999999997
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting,Wasting prevalence in children aged < 5 years (%),1.8578237,2163367.5,1.5954932
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 2,2,Wasting,Wasting prevalence in children aged < 5 years (%),2.3942875,2115618.5,1.5954932
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 3,3,Wasting,Wasting prevalence in children aged < 5 years (%),1.1551803,2176049.0,1.5954932
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 4,4,Wasting,Wasting prevalence in children aged < 5 years (%),0.9481466,2342884.25,1.5954932
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting,Wasting prevalence in children aged < 5 years (%),1.7048636,1987184.0,1.5954932
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.8413896,2163367.5,0.4166263
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 2,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.29831409999999997,2115618.5,0.4166263
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 3,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.24031619999999998,2176049.0,0.4166263
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 4,4,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.1830213,2342884.25,0.4166263
Americas,MEX,Mexico,2011,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.5486489999999999,1987184.0,0.4166263
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 1 (poorest),1,Overweight,Overweight prevalence in children aged < 5 years (%),4.0855315,1840.932373046875,5.2032419
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 2,2,Overweight,Overweight prevalence in children aged < 5 years (%),6.2231001,2032.1195068359375,5.2032419
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 3,3,Overweight,Overweight prevalence in children aged < 5 years (%),5.9508782,1628.68603515625,5.2032419
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 4,4,Overweight,Overweight prevalence in children aged < 5 years (%),4.9938034,1404.279296875,5.2032419
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 5 (richest),5,Overweight,Overweight prevalence in children aged < 5 years (%),4.1283343,873.0037841796875,5.2032419
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 1 (poorest),1,Stunting,Stunting prevalence in children aged < 5 years (%),22.901907599999998,1856.6724853515625,12.3769417
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 2,2,Stunting,Stunting prevalence in children aged < 5 years (%),12.158825199999999,2037.3885498046875,12.3769417
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 3,3,Stunting,Stunting prevalence in children aged < 5 years (%),9.8493069,1628.5301513671875,12.3769417
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 4,4,Stunting,Stunting prevalence in children aged < 5 years (%),6.386137799999999,1407.9376220703125,12.3769417
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 5 (richest),5,Stunting,Stunting prevalence in children aged < 5 years (%),4.8695661,871.9448852539062,12.3769417
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 1 (poorest),1,Underweight,Underweight prevalence in children aged < 5 years (%),7.379183899999999,1849.239990234375,3.8539391
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 2,2,Underweight,Underweight prevalence in children aged < 5 years (%),3.6778375999999997,2038.5987548828125,3.8539391
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 3,3,Underweight,Underweight prevalence in children aged < 5 years (%),2.865074,1629.2431640625,3.8539391
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 4,4,Underweight,Underweight prevalence in children aged < 5 years (%),1.7044405,1406.09521484375,3.8539391
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 5 (richest),5,Underweight,Underweight prevalence in children aged < 5 years (%),2.1253206,883.087890625,3.8539391
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting,Wasting prevalence in children aged < 5 years (%),0.6118504,1840.932373046875,1.0346165999999999
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 2,2,Wasting,Wasting prevalence in children aged < 5 years (%),1.2574534,2032.1195068359375,1.0346165999999999
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 3,3,Wasting,Wasting prevalence in children aged < 5 years (%),1.543659,1628.68603515625,1.0346165999999999
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 4,4,Wasting,Wasting prevalence in children aged < 5 years (%),1.0365798,1404.279296875,1.0346165999999999
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting,Wasting prevalence in children aged < 5 years (%),0.4545796,873.0037841796875,1.0346165999999999
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.047757499999999994,1840.932373046875,0.3744884
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 2,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.3652825,2032.1195068359375,0.3744884
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 3,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.9503638,1628.68603515625,0.3744884
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 4,4,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.3810444,1404.279296875,0.3744884
Americas,MEX,Mexico,2015,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.0,873.0037841796875,0.3744884
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 1 (poorest),1,Overweight,Overweight prevalence in children aged < 5 years (%),4.1970208,1456369.625,5.3130995
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 2,2,Overweight,Overweight prevalence in children aged < 5 years (%),8.0245517,1964228.25,5.3130995
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 3,3,Overweight,Overweight prevalence in children aged < 5 years (%),5.0094657,2067893.75,5.3130995
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 4,4,Overweight,Overweight prevalence in children aged < 5 years (%),3.9980594,2627331.25,5.3130995
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 5 (richest),5,Overweight,Overweight prevalence in children aged < 5 years (%),5.450842499999999,2776485.5,5.3130995
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 1 (poorest),1,Stunting,Stunting prevalence in children aged < 5 years (%),16.4665043,1460918.375,10.0270197
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 2,2,Stunting,Stunting prevalence in children aged < 5 years (%),14.039287,1970335.875,10.0270197
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 3,3,Stunting,Stunting prevalence in children aged < 5 years (%),10.7818969,2065931.25,10.0270197
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 4,4,Stunting,Stunting prevalence in children aged < 5 years (%),6.3191906,2662493.5,10.0270197
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 5 (richest),5,Stunting,Stunting prevalence in children aged < 5 years (%),6.8112195,2798844.75,10.0270197
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 1 (poorest),1,Underweight,Underweight prevalence in children aged < 5 years (%),4.6875436,1463734.375,4.2136271
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 2,2,Underweight,Underweight prevalence in children aged < 5 years (%),7.8915536,1996174.125,4.2136271
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 3,3,Underweight,Underweight prevalence in children aged < 5 years (%),4.0323496,2121038.5,4.2136271
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 4,4,Underweight,Underweight prevalence in children aged < 5 years (%),4.6028747999999995,2668878.5,4.2136271
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 5 (richest),5,Underweight,Underweight prevalence in children aged < 5 years (%),1.1581873999999999,2844051.25,4.2136271
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting,Wasting prevalence in children aged < 5 years (%),2.9557845,1456369.625,1.9877002
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 2,2,Wasting,Wasting prevalence in children aged < 5 years (%),1.8078469,1964228.25,1.9877002
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 3,3,Wasting,Wasting prevalence in children aged < 5 years (%),2.957001,2067893.75,1.9877002
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 4,4,Wasting,Wasting prevalence in children aged < 5 years (%),1.9410566999999999,2627331.25,1.9877002
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting,Wasting prevalence in children aged < 5 years (%),0.9293549999999999,2776485.5,1.9877002
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.9104445,1456369.625,0.2812173
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 2,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.44841539999999996,1964228.25,0.2812173
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 3,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.2049393,2067893.75,0.2812173
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 4,4,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.16464589999999998,2627331.25,0.2812173
Americas,MEX,Mexico,2016,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.0,2776485.5,0.2812173
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 1 (poorest),1,Overweight,Overweight prevalence in children aged < 5 years (%),7.619422699999999,2511634.75,8.1472784
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 2,2,Overweight,Overweight prevalence in children aged < 5 years (%),9.3024917,2131582.5,8.1472784
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 3,3,Overweight,Overweight prevalence in children aged < 5 years (%),7.4924900999999995,2097111.25,8.1472784
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 4,4,Overweight,Overweight prevalence in children aged < 5 years (%),8.305679999999999,1641378.375,8.1472784
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 5 (richest),5,Overweight,Overweight prevalence in children aged < 5 years (%),8.1317194,1509535.75,8.1472784
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 1 (poorest),1,Stunting,Stunting prevalence in children aged < 5 years (%),22.4244028,2529229.5,13.9290959
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 2,2,Stunting,Stunting prevalence in children aged < 5 years (%),13.048437199999999,2129274.25,13.9290959
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 3,3,Stunting,Stunting prevalence in children aged < 5 years (%),10.857230399999999,2100381.5,13.9290959
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 4,4,Stunting,Stunting prevalence in children aged < 5 years (%),12.0786734,1635848.75,13.9290959
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 5 (richest),5,Stunting,Stunting prevalence in children aged < 5 years (%),7.2584756,1518945.75,13.9290959
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 1 (poorest),1,Underweight,Underweight prevalence in children aged < 5 years (%),6.149280399999999,2523307.75,4.6111319
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 2,2,Underweight,Underweight prevalence in children aged < 5 years (%),4.715478,2146583.5,4.6111319
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 3,3,Underweight,Underweight prevalence in children aged < 5 years (%),3.9926454,2100381.5,4.6111319
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 4,4,Underweight,Underweight prevalence in children aged < 5 years (%),2.7390292,1649114.0,4.6111319
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 5 (richest),5,Underweight,Underweight prevalence in children aged < 5 years (%),4.7960036,1520836.75,4.6111319
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting,Wasting prevalence in children aged < 5 years (%),1.4101903,2511634.75,1.5884239
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 2,2,Wasting,Wasting prevalence in children aged < 5 years (%),1.8246297,2131582.5,1.5884239
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 3,3,Wasting,Wasting prevalence in children aged < 5 years (%),1.7689739999999998,2097111.25,1.5884239
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 4,4,Wasting,Wasting prevalence in children aged < 5 years (%),1.2213878999999999,1641378.375,1.5884239
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting,Wasting prevalence in children aged < 5 years (%),1.6997015,1509535.75,1.5884239
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.4742065,2511634.75,0.41114619999999996
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 2,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.0,2131582.5,0.41114619999999996
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 3,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.8381299999999999,2097111.25,0.41114619999999996
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 4,4,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.3368885,1641378.375,0.41114619999999996
Americas,MEX,Mexico,2020,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.3743534,1509535.75,0.41114619999999996
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 1 (poorest),1,Overweight,Overweight prevalence in children aged < 5 years (%),13.968957999999999,1353.0,12.6651794
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 2,2,Overweight,Overweight prevalence in children aged < 5 years (%),13.1092444,1190.0,12.6651794
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 3,3,Overweight,Overweight prevalence in children aged < 5 years (%),10.1843722,1139.0,12.6651794
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 4,4,Overweight,Overweight prevalence in children aged < 5 years (%),13.0155817,1091.0,12.6651794
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 5 (richest),5,Overweight,Overweight prevalence in children aged < 5 years (%),12.808349699999999,1054.0,12.6651794
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 1 (poorest),1,Stunting,Stunting prevalence in children aged < 5 years (%),38.7755096,1372.0,29.767757699999997
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 2,2,Stunting,Stunting prevalence in children aged < 5 years (%),34.3283594,1206.0,29.767757699999997
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 3,3,Stunting,Stunting prevalence in children aged < 5 years (%),31.381118299999997,1144.0,29.767757699999997
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 4,4,Stunting,Stunting prevalence in children aged < 5 years (%),26.235398699999998,1113.0,29.767757699999997
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 5 (richest),5,Stunting,Stunting prevalence in children aged < 5 years (%),14.9436086,1064.0,29.767757699999997
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 1 (poorest),1,Underweight,Underweight prevalence in children aged < 5 years (%),16.1925599,1371.0,11.5917541
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 2,2,Underweight,Underweight prevalence in children aged < 5 years (%),13.366337099999999,1212.0,11.5917541
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 3,3,Underweight,Underweight prevalence in children aged < 5 years (%),11.197916399999999,1152.0,11.5917541
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 4,4,Underweight,Underweight prevalence in children aged < 5 years (%),10.304659599999999,1116.0,11.5917541
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 5 (richest),5,Underweight,Underweight prevalence in children aged < 5 years (%),5.4358013,1067.0,11.5917541
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting,Wasting prevalence in children aged < 5 years (%),9.2387289,1353.0,7.1048564999999995
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 2,2,Wasting,Wasting prevalence in children aged < 5 years (%),7.2268911,1190.0,7.1048564999999995
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 3,3,Wasting,Wasting prevalence in children aged < 5 years (%),7.989464699999999,1139.0,7.1048564999999995
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 4,4,Wasting,Wasting prevalence in children aged < 5 years (%),5.7745188,1091.0,7.1048564999999995
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting,Wasting prevalence in children aged < 5 years (%),4.6489563,1054.0,7.1048564999999995
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),4.065040499999999,1353.0,3.0204222
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 2,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),3.5294119,1190.0,3.0204222
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 3,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),3.1606674,1139.0,3.0204222
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 4,4,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),2.1081575999999997,1091.0,3.0204222
Western Pacific,MNG,Mongolia,2000,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.8975331999999998,1054.0,3.0204222
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 1 (poorest),1,Overweight,Overweight prevalence in children aged < 5 years (%),12.371218899999999,760.500244140625,14.164760699999999
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 2,2,Overweight,Overweight prevalence in children aged < 5 years (%),13.7129858,784.451171875,14.164760699999999
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 3,3,Overweight,Overweight prevalence in children aged < 5 years (%),12.968468699999999,629.3314208984375,14.164760699999999
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 4,4,Overweight,Overweight prevalence in children aged < 5 years (%),14.301060099999999,528.9498291015625,14.164760699999999
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 5 (richest),5,Overweight,Overweight prevalence in children aged < 5 years (%),18.339613099999998,574.6670532226562,14.164760699999999
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 1 (poorest),1,Stunting,Stunting prevalence in children aged < 5 years (%),32.1849912,766.4443359375,27.4782121
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 2,2,Stunting,Stunting prevalence in children aged < 5 years (%),33.7023467,798.3836669921875,27.4782121
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 3,3,Stunting,Stunting prevalence in children aged < 5 years (%),27.1615118,646.5459594726562,27.4782121
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 4,4,Stunting,Stunting prevalence in children aged < 5 years (%),20.370136199999997,539.1495361328125,27.4782121
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 5 (richest),5,Stunting,Stunting prevalence in children aged < 5 years (%),19.741670799999998,586.781494140625,27.4782121
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 1 (poorest),1,Underweight,Underweight prevalence in children aged < 5 years (%),7.7795558,774.2936401367188,5.2942216
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 2,2,Underweight,Underweight prevalence in children aged < 5 years (%),6.4755008,801.3672485351562,5.2942216
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 3,3,Underweight,Underweight prevalence in children aged < 5 years (%),3.9036229,647.531494140625,5.2942216
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 4,4,Underweight,Underweight prevalence in children aged < 5 years (%),4.0685169,544.1809692382812,5.2942216
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 5 (richest),5,Underweight,Underweight prevalence in children aged < 5 years (%),3.0840935,589.8098754882812,5.2942216
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting,Wasting prevalence in children aged < 5 years (%),4.0337529,760.500244140625,2.7145449
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 2,2,Wasting,Wasting prevalence in children aged < 5 years (%),2.4090035,784.451171875,2.7145449
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 3,3,Wasting,Wasting prevalence in children aged < 5 years (%),1.6056571,629.3314208984375,2.7145449
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 4,4,Wasting,Wasting prevalence in children aged < 5 years (%),2.2822530999999997,528.9498291015625,2.7145449
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting,Wasting prevalence in children aged < 5 years (%),2.9980876999999997,574.6670532226562,2.7145449
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),2.2129316,760.500244140625,1.1275003
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 2,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.7631015,784.451171875,1.1275003
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 3,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.9627595,629.3314208984375,1.1275003
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 4,4,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.7648598999999999,528.9498291015625,1.1275003
Western Pacific,MNG,Mongolia,2005,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.7026929,574.6670532226562,1.1275003
Western Pacific,MNG,Mongolia,2010,Economic status (wealth quintile),Quintile 1 (poorest),1,Overweight,Overweight prevalence in children aged < 5 years (%),7.5330175,872.2989501953125,10.8543471
